boq_name,brand,catalogue_code_dynamic,catalogue_series_dynamic,category,color,countries,default_image,dimensions,hsn_code,id,images,is_preferred,item_class,item_name,item_style,item_type,length1,lwhd_metric,sku_id,sku_name,space_tag,specifications,status,sub_category,t_metric,template_id,template_name,theme,thickness,type,unit,vendor_brand_dynamic,width,model_3d,material_dynamic,us_dimensions,us_specifications,Selling Price
PLANK CARPET,Heritage,Light Grey,Trump,FLOORING,Light Grey,IN,https://s3-dms-prod.flipspaces.app/20f04f37-8069-48ef-ae33-7181e8ea4ca3,1000mm (L) x 250mm (W) x 5mm (T),57023110,f496b00f-8f1a-409f-b4ed-99618760c684,https://s3-dms-prod.flipspaces.app/c56e901b-545e-4738-abbf-09ea45910570,TRUE,P1,CARPET,Rectangle Shaped Tile,product,1000,mm,P-FLR-TEX-CAR-942006,FLOORING TEXTILE FLOORING CARPET Nylon Heritage PLANK CARPET Light Grey Trump 1000mm (L) x 250mm (W) x 5mm (T),,"Construction : Multi-Level Loop Pattern
 
 
 
 Face yarn : 100 % Solution Dyed Nylon
 
 
 
 Pile height : 5mm
 
 
 
 Tufted Pile GSM: 700GSM
 
 
 
 Backing : BITUMEN
 
 
 
 Size : 100 cm x 25 cm",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,5,Nylon,SQFT,,250,,,,,145
PLANK CARPET,Heritage,Dark Grey,Trump,FLOORING,Dark Grey,IN,https://s3-dms-prod.flipspaces.app/353107ef-36be-4552-9f81-fdf42de618a1,1000mm (L) x 250mm (W) x 5mm (T),57023110,17e3fa15-d718-40d7-a6b3-fc929ca1b9c0,https://s3-dms-prod.flipspaces.app/c56e901b-545e-4738-abbf-09ea45910570,TRUE,P1,CARPET,Rectangle Shaped Tile,product,1000,mm,P-FLR-TEX-CAR-440354,FLOORING TEXTILE FLOORING CARPET Nylon Heritage PLANK CARPET Dark Grey Trump 1000mm (L) x 250mm (W) x 5mm (T),,"Construction : Multi-Level Loop Pattern
 
 
 
 Face yarn : 100 % Solution Dyed Nylon
 
 
 
 Pile height : 5mm
 
 
 
 Tufted Pile GSM: 700GSM
 
 
 
 Backing : BITUMEN
 
 
 
 Size : 100 cm x 25 cm",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,5,Nylon,SQFT,,250,,,,,145
PLANK CARPET,Heritage,424 Yellow,TGET,FLOORING,Yellow,IN,https://s3-dms-prod.flipspaces.app/93b1f39d-cbf2-46cc-aa57-c2e6fcd9eca2,1000mm (L) x 250mm (W) x 5mm (T),57023110,8628b0eb-40bf-4656-8fba-4d63e32015a8,,TRUE,P1,CARPET,Rectangle Shaped Tile,product,1000,mm,P-FLR-TEX-CAR-553838,FLOORING TEXTILE FLOORING CARPET Nylon Heritage PLANK CARPET 424 Yellow TGET 1000mm (L) x 250mm (W) x 5mm (T),,"Construction : Multi-Level Loop Pattern
 
 
 
 Face yarn : 100 % Solution Dyed Nylon
 
 
 
 Pile height : 5mm
 
 
 
 Tufted Pile GSM: 700GSM
 
 
 
 Backing : BITUMEN
 
 
 
 Size : 100 cm x 25 cm",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,5,Nylon,SQFT,,250,,,,,145
PLANK CARPET,Heritage,425 Red,TGET,FLOORING,Red,IN,https://s3-dms-prod.flipspaces.app/ebddaa9a-dfb2-4b11-b2ae-12f282c37e18,1000mm (L) x 250mm (W) x 5mm (T),57023110,84204862-5955-4cc9-be6a-092d2fc1739f,https://s3-dms-prod.flipspaces.app/f2f954df-ec8d-4f92-8a04-6052499a8d30,TRUE,P1,CARPET,Rectangle Shaped Tile,product,1000,mm,P-FLR-TEX-CAR-931981,FLOORING TEXTILE FLOORING CARPET Nylon Heritage PLANK CARPET 425 Red TGET 1000mm (L) x 250mm (W) x 5mm (T),,"Construction : Multi-Level Loop Pattern
 
 
 
 Face yarn : 100 % Solution Dyed Nylon
 
 
 
 Pile height : 5mm
 
 
 
 Tufted Pile GSM: 700GSM
 
 
 
 Backing : BITUMEN
 
 
 
 Size : 100 cm x 25 cm",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,5,Nylon,SQFT,,250,,,,,145
PLANK CARPET,Heritage,421 Green,TGET,FLOORING,Green,IN,https://s3-dms-prod.flipspaces.app/cb0220b4-b432-499b-b5f7-b8a376232a69,1000mm (L) x 250mm (W) x 5mm (T),57023110,0e90df64-d81d-407c-98ba-810d2e60a4d3,,TRUE,P1,CARPET,Rectangle Shaped Tile,product,1000,mm,P-FLR-TEX-CAR-670005,FLOORING TEXTILE FLOORING CARPET Nylon Heritage PLANK CARPET 421 Green TGET 1000mm (L) x 250mm (W) x 5mm (T),,"Construction : Multi-Level Loop Pattern
 
 
 
 Face yarn : 100 % Solution Dyed Nylon
 
 
 
 Pile height : 5mm
 
 
 
 Tufted Pile GSM: 700GSM
 
 
 
 Backing : BITUMEN
 
 
 
 Size : 100 cm x 25 cm",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,5,Nylon,SQFT,,250,,,,,145
PLANK CARPET,Heritage,422 Orange,TGET,FLOORING,Orange,IN,https://s3-dms-prod.flipspaces.app/2985a88b-5474-4b4f-91f7-ec2f2f76e54d,1000mm (L) x 250mm (W) x 5mm (T),57023110,bdab8548-a946-4165-a9c5-778c733a16b0,,TRUE,P1,CARPET,Rectangle Shaped Tile,product,1000,mm,P-FLR-TEX-CAR-393150,FLOORING TEXTILE FLOORING CARPET Nylon Heritage PLANK CARPET 422 Orange TGET 1000mm (L) x 250mm (W) x 5mm (T),,"Construction : Multi-Level Loop Pattern
 
 
 
 Face yarn : 100 % Solution Dyed Nylon
 
 
 
 Pile height : 5mm
 
 
 
 Tufted Pile GSM: 700GSM
 
 
 
 Backing : BITUMEN
 
 
 
 Size : 100 cm x 25 cm",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,5,Nylon,SQFT,,250,,,,,145
PLANK CARPET,Heritage,114 Teal Blue,TGET,FLOORING,Blue,IN,https://s3-dms-prod.flipspaces.app/40b04e9c-9780-4308-9d77-fbf9295a6949,1000mm (L) x 250mm (W) x 5mm (T),57023110,29a2f0ad-938e-428e-a2ac-72541187162f,https://s3-dms-prod.flipspaces.app/c502eefb-b791-4658-b1f1-df0d2fe46cbe,TRUE,P1,CARPET,Rectangle Shaped Tile,product,1000,mm,P-FLR-TEX-CAR-762604,FLOORING TEXTILE FLOORING CARPET Nylon Heritage PLANK CARPET 114 Teal Blue TGET 1000mm (L) x 250mm (W) x 5mm (T),,"Construction : Multi-Level Loop Pattern
 
 
 
 Face yarn : 100 % Solution Dyed Nylon
 
 
 
 Pile height : 5mm
 
 
 
 Tufted Pile GSM: 700GSM
 
 
 
 Backing : BITUMEN
 
 
 
 Size : 100 cm x 25 cm",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,5,Nylon,SQFT,,250,,,,,145
PLANK CARPET,Heritage,112 Burly Wood,TGET,FLOORING,Beige,IN,https://s3-dms-prod.flipspaces.app/35c5cdc7-41c2-425a-8dc2-f6831204b4dc,1000mm (L) x 250mm (W) x 5mm (T),57023110,20654d64-52d7-451d-81b3-3492c57cfc42,https://s3-dms-prod.flipspaces.app/639bdaf2-2331-4680-81ac-c0fd40d01f42,TRUE,P1,CARPET,Rectangle Shaped Tile,product,1000,mm,P-FLR-TEX-CAR-726419,FLOORING TEXTILE FLOORING CARPET Nylon Heritage PLANK CARPET 112 Burly Wood TGET 1000mm (L) x 250mm (W) x 5mm (T),,"Construction : Multi-Level Loop Pattern
 
 
 
 Face yarn : 100 % Solution Dyed Nylon
 
 
 
 Pile height : 5mm
 
 
 
 Tufted Pile GSM: 700GSM
 
 
 
 Backing : BITUMEN
 
 
 
 Size : 100 cm x 25 cm",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,5,Nylon,SQFT,,250,,,,,145
PLANK CARPET,Heritage,119 Space Charcoal,TGET,FLOORING,Grey,IN,https://s3-dms-prod.flipspaces.app/cd065020-e8d2-435b-a580-6cf4e7745624,1000mm (L) x 250mm (W) x 5mm (T),57023110,cc180dd1-96df-4bc7-9dd3-5ad31d2a7727,https://s3-dms-prod.flipspaces.app/1924b5dd-7769-4e9b-b200-19d36f016262,TRUE,P1,CARPET,Rectangle Shaped Tile,product,1000,mm,P-FLR-TEX-CAR-841141,FLOORING TEXTILE FLOORING CARPET Nylon Heritage PLANK CARPET 119 Space Charcoal TGET 1000mm (L) x 250mm (W) x 5mm (T),,"Construction : Multi-Level Loop Pattern
 
 
 
 Face yarn : 100 % Solution Dyed Nylon
 
 
 
 Pile height : 5mm
 
 
 
 Tufted Pile GSM: 700GSM
 
 
 
 Backing : BITUMEN
 
 
 
 Size : 100 cm x 25 cm",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,5,Nylon,SQFT,,250,,,,,145
PLANK CARPET,Heritage,115 Manatel Grey,TGET,FLOORING,Grey,IN,https://s3-dms-prod.flipspaces.app/73d175b6-af2d-4d4e-945f-6528cc7e1700,1000mm (L) x 250mm (W) x 5mm (T),57023110,f7498765-aa4e-43dd-aee0-a001427ba161,https://s3-dms-prod.flipspaces.app/12e81ff3-6d56-4930-8b8c-2b0c6d6025a8,TRUE,P1,CARPET,Rectangle Shaped Tile,product,1000,mm,P-FLR-TEX-CAR-293532,FLOORING TEXTILE FLOORING CARPET Nylon Heritage PLANK CARPET 115 Manatel Grey TGET 1000mm (L) x 250mm (W) x 5mm (T),,"Construction : Multi-Level Loop Pattern
 
 
 
 Face yarn : 100 % Solution Dyed Nylon
 
 
 
 Pile height : 5mm
 
 
 
 Tufted Pile GSM: 700GSM
 
 
 
 Backing : BITUMEN
 
 
 
 Size : 100 cm x 25 cm",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,5,Nylon,SQFT,,250,,,,,145
PLANK CARPET,Heritage,5053 P Sky Grey,TGET,FLOORING,Grey,IN,https://s3-dms-prod.flipspaces.app/1d5ba088-dd00-4e3b-828d-e9799d0d1e81,1000mm (L) x 250mm (W) x 5mm (T),57023110,819022ac-5578-4cda-bf6e-93dbdb4d8d87,https://s3-dms-prod.flipspaces.app/a8ca08e6-f720-4787-ac0b-5912a8c5f527,TRUE,P1,CARPET,Rectangle Shaped Tile,product,1000,mm,P-FLR-TEX-CAR-965324,FLOORING TEXTILE FLOORING CARPET Nylon Heritage PLANK CARPET 5053 P Sky Grey TGET 1000mm (L) x 250mm (W) x 5mm (T),,"Construction : Multi-Level Loop Pattern
 
 
 
 Face yarn : 100 % Solution Dyed Nylon
 
 
 
 Pile height : 5mm
 
 
 
 Tufted Pile GSM: 700GSM
 
 
 
 Backing : BITUMEN
 
 
 
 Size : 100 cm x 25 cm",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,5,Nylon,SQFT,,250,,,,,145
TILE CARPET,Heritage,1210 Splendid Blue,Topaz 12,FLOORING,Blue,IN,https://s3-dms-prod.flipspaces.app/620a9bd0-ded3-4c0c-b8ef-904c18f3ba71,500mm (L) x 500mm (W) x 7.5mm (T),57023110,366d29bf-d719-4175-90ca-105e22651a6e,https://s3-dms-prod.flipspaces.app/34a3a5ba-dc2b-4ec0-9b6d-ed878d2d0cab,TRUE,P1,CARPET,Square Shaped Tile,product,500,mm,P-FLR-TEX-CAR-536550,FLOORING TEXTILE FLOORING CARPET PP Heritage TILE CARPET 1210 Splendid Blue Topaz 12 500mm (L) x 500mm (W) x 7.5mm (T),,"Construction : Multi-Level Loop Pattern
 
 
 Face yarn : 100 % Solution Dyed Nylon
 
 
 Gauge: 1/12 inch
 
 
 Pile height : 4.5mm
 
 
 Stitch: 47.2 per 10 cm
 
 
 Tufted Pile GSM: 678GSM
 
 
 Backing : BITUMEN
 
 
 Size : 50 cm x 50 cm",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,7.5,PP,SQFT,,500,,,,,160
TILE CARPET,Heritage,1203 Flame Gold,Topaz 12,FLOORING,Yellow,IN,https://s3-dms-prod.flipspaces.app/080cb09d-a4e6-4201-9ce8-f34e7bc5400d,500mm (L) x 500mm (W) x 7.5mm (T),57023110,969eb175-29ea-4c18-b246-144a7417be49,https://s3-dms-prod.flipspaces.app/22c91669-6801-472a-9616-c2ada7861411,TRUE,P1,CARPET,Square Shaped Tile,product,500,mm,P-FLR-TEX-CAR-500416,FLOORING TEXTILE FLOORING CARPET PP Heritage TILE CARPET 1203 Flame Gold Topaz 12 500mm (L) x 500mm (W) x 7.5mm (T),,"Construction : Multi-Level Loop Pattern
 
 
 Face yarn : 100 % Solution Dyed Nylon
 
 
 Gauge: 1/12 inch
 
 
 Pile height : 4.5mm
 
 
 Stitch: 47.2 per 10 cm
 
 
 Tufted Pile GSM: 678GSM
 
 
 Backing : BITUMEN
 
 
 Size : 50 cm x 50 cm",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,7.5,PP,SQFT,,500,,,,,160
TILE CARPET,Heritage,1202 Path Green,Topaz 12,FLOORING,Green,IN,https://s3-dms-prod.flipspaces.app/5b91635a-dfc5-4389-8e3c-61f5d6a5058c,500mm (L) x 500mm (W) x 7.5mm (T),57023110,6cb38d17-8e90-489e-8554-6b5e30d0196a,https://s3-dms-prod.flipspaces.app/859d0a61-e942-42de-9792-a4b80ab8a7aa,TRUE,P1,CARPET,Square Shaped Tile,product,500,mm,P-FLR-TEX-CAR-470712,FLOORING TEXTILE FLOORING CARPET PP Heritage TILE CARPET 1202 Path Green Topaz 12 500mm (L) x 500mm (W) x 7.5mm (T),,"Construction : Multi-Level Loop Pattern
 
 
 Face yarn : 100 % Solution Dyed Nylon
 
 
 Gauge: 1/12 inch
 
 
 Pile height : 4.5mm
 
 
 Stitch: 47.2 per 10 cm
 
 
 Tufted Pile GSM: 678GSM
 
 
 Backing : BITUMEN
 
 
 Size : 50 cm x 50 cm",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,7.5,PP,SQFT,,500,,,,,160
TILE CARPET,Heritage,1201 Trail Grey,Topaz 12,FLOORING,Grey,IN,https://s3-dms-prod.flipspaces.app/cdb81cf4-4e00-4b43-8622-588c697d60df,500mm (L) x 500mm (W) x 7.5mm (T),57023110,d9acb5e8-772a-4507-a72f-dbfcd77dbdba,https://s3-dms-prod.flipspaces.app/84f9b07d-9cc2-43da-957f-5e6b4a0be9df,TRUE,P1,CARPET,Square Shaped Tile,product,500,mm,P-FLR-TEX-CAR-813732,FLOORING TEXTILE FLOORING CARPET PP Heritage TILE CARPET 1201 Trail Grey Topaz 12 500mm (L) x 500mm (W) x 7.5mm (T),,"Construction : Multi-Level Loop Pattern
 
 
 Face yarn : 100 % Solution Dyed Nylon
 
 
 Gauge: 1/12 inch
 
 
 Pile height : 4.5mm
 
 
 Stitch: 47.2 per 10 cm
 
 
 Tufted Pile GSM: 678GSM
 
 
 Backing : BITUMEN
 
 
 Size : 50 cm x 50 cm",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,7.5,PP,SQFT,,500,,,,,160
PLANK CARPET,Heritage,MT-1680 DARK GREY BASE,Manchester,FLOORING,Dark Grey,IN,https://s3-dms-prod.flipspaces.app/b39c78df-db28-45d8-a5ce-ce51346d3ad7,1000mm (L) x 250mm (W) x 4.5mm (T),57023110,fe0175cd-058a-435e-88e8-fc6d7c3c198e,https://s3-dms-prod.flipspaces.app/d5460b25-5f8a-43ba-be62-6967f7fb9461,TRUE,P1,CARPET,Rectangle Shaped Tile,product,1000,mm,P-FLR-TEX-CAR-826752,FLOORING TEXTILE FLOORING CARPET PP Heritage PLANK CARPET MT-1680 DARK GREY BASE Manchester 1000mm (L) x 250mm (W) x 4.5mm (T),,"Construction : Multi-Level Loop Pattern
 
 
 
 
 Face yarn : 100% PP
 
 
 
 
 Pile height : 4.5mm
 
 
 
 
 Tufted Pile GSM: 600GSM
 
 
 
 
 Backing : PVC
 
 
 
 
 Size : 100 cm x 25 cm",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,4.5,PP,SQFT,,250,,,,,102
PLANK CARPET,Heritage,MT-1673 Light Grey B (Little Green),Manchester,FLOORING,LIGHT GREY/GREEN,IN,https://s3-dms-prod.flipspaces.app/55604667-6a46-4fcd-a41d-a5c77b92c6c9,1000mm (L) x 250mm (W) x 4.5mm (T),57023110,031ceb69-b872-441b-95fd-a5db50e5cb97,https://s3-dms-prod.flipspaces.app/6acdb9f6-f533-44da-acc5-0e256513dcdf,TRUE,P1,CARPET,Rectangle Shaped Tile,product,1000,mm,P-FLR-TEX-CAR-436234,FLOORING TEXTILE FLOORING CARPET PP Heritage PLANK CARPET MT-1673 Light Grey B (Little Green) Manchester 1000mm (L) x 250mm (W) x 4.5mm (T),,"Construction : Multi-Level Loop Pattern
 
 
 
 
 Face yarn : 100% PP
 
 
 
 
 Pile height : 4.5mm
 
 
 
 
 Tufted Pile GSM: 600GSM
 
 
 
 
 Backing : PVC
 
 
 
 
 Size : 100 cm x 25 cm",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,4.5,PP,SQFT,,250,,,,,102
PLANK CARPET,Heritage,MT-1685 DARK GREY LITTLE BLUE-B,Manchester,FLOORING,DARK GREY/BLUE,IN,https://s3-dms-prod.flipspaces.app/a011c7b6-0c60-4b6d-b881-43bcab361c61,1000mm (L) x 250mm (W) x 4.5mm (T),57023110,1ae407a0-b0ef-4aa9-aa3c-37c994825c84,,TRUE,P1,CARPET,Rectangle Shaped Tile,product,1000,mm,P-FLR-TEX-CAR-781948,FLOORING TEXTILE FLOORING CARPET PP Heritage PLANK CARPET MT-1685 DARK GREY LITTLE BLUE-B Manchester 1000mm (L) x 250mm (W) x 4.5mm (T),,"Construction : Multi-Level Loop Pattern
 
 
 
 
 Face yarn : 100% PP
 
 
 
 
 Pile height : 4.5mm
 
 
 
 
 Tufted Pile GSM: 600GSM
 
 
 
 
 Backing : PVC
 
 
 
 
 Size : 100 cm x 25 cm",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,4.5,PP,SQFT,,250,,,,,102
PLANK CARPET,Heritage,MT-1677 LIGHT GREY LITTLE RED-B,Manchester,FLOORING,LIGHT GREY/RED,IN,https://s3-dms-prod.flipspaces.app/e3b9d8fa-885f-4ef4-85f9-3538ad9dfcc9,1000mm (L) x 250mm (W) x 4.5mm (T),57023110,b1f32eb1-0adc-4695-aa9d-ff7136d2cb1f,https://s3-dms-prod.flipspaces.app/c84a8fa6-e9e6-4e7a-8229-fbcc75d7f1db,TRUE,P1,CARPET,Rectangle Shaped Tile,product,1000,mm,P-FLR-TEX-CAR-825161,FLOORING TEXTILE FLOORING CARPET PP Heritage PLANK CARPET MT-1677 LIGHT GREY LITTLE RED-B Manchester 1000mm (L) x 250mm (W) x 4.5mm (T),,"Construction : Multi-Level Loop Pattern
 
 
 
 
 Face yarn : 100% PP
 
 
 
 
 Pile height : 4.5mm
 
 
 
 
 Tufted Pile GSM: 600GSM
 
 
 
 
 Backing : PVC
 
 
 
 
 Size : 100 cm x 25 cm",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,4.5,PP,SQFT,,250,,,,,102
PLANK CARPET,Heritage,MT-1683 DARK GREY LITTLE GREEN-B,Manchester,FLOORING,DARK GREY/GREEN,IN,https://s3-dms-prod.flipspaces.app/d4049613-7f33-4bd3-b1b4-825733906474,1000mm (L) x 250mm (W) x 4.5mm (T),57023110,6329e950-e707-4ce2-b1e1-004ace61726b,,TRUE,P1,CARPET,Rectangle Shaped Tile,product,1000,mm,P-FLR-TEX-CAR-359081,FLOORING TEXTILE FLOORING CARPET PP Heritage PLANK CARPET MT-1683 DARK GREY LITTLE GREEN-B Manchester 1000mm (L) x 250mm (W) x 4.5mm (T),,"Construction : Multi-Level Loop Pattern
 
 
 
 
 Face yarn : 100% PP
 
 
 
 
 Pile height : 4.5mm
 
 
 
 
 Tufted Pile GSM: 600GSM
 
 
 
 
 Backing : PVC
 
 
 
 
 Size : 100 cm x 25 cm",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,4.5,PP,SQFT,,250,,,,,102
PLANK CARPET,Heritage,MT-1675 LIGHT GREY LITTLE BLUE-B,Manchester,FLOORING,LIGHT GREY/BLUE,IN,https://s3-dms-prod.flipspaces.app/a96bad98-e302-4d9c-99fb-0f7cb75c8dce,1000mm (L) x 250mm (W) x 4.5mm (T),57023110,496f6753-ffc1-4f57-b895-ff7bd1a567fa,,TRUE,P1,CARPET,Rectangle Shaped Tile,product,1000,mm,P-FLR-TEX-CAR-663969,FLOORING TEXTILE FLOORING CARPET PP Heritage PLANK CARPET MT-1675 LIGHT GREY LITTLE BLUE-B Manchester 1000mm (L) x 250mm (W) x 4.5mm (T),,"Construction : Multi-Level Loop Pattern
 
 
 
 
 Face yarn : 100% PP
 
 
 
 
 Pile height : 4.5mm
 
 
 
 
 Tufted Pile GSM: 600GSM
 
 
 
 
 Backing : PVC
 
 
 
 
 Size : 100 cm x 25 cm",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,4.5,PP,SQFT,,250,,,,,102
PLANK CARPET,Heritage,MT-1681 DARK GREY LITTLE RED-B,Manchester,FLOORING,DARK GREY/RED,IN,https://s3-dms-prod.flipspaces.app/ed9ea490-827c-4e9d-9258-554832e3d062,1000mm (L) x 250mm (W) x 4.5mm (T),57023110,f844b0b2-cd78-46b0-8590-08a2a4ee738d,,TRUE,P1,CARPET,Rectangle Shaped Tile,product,1000,mm,P-FLR-TEX-CAR-452122,FLOORING TEXTILE FLOORING CARPET PP Heritage PLANK CARPET MT-1681 DARK GREY LITTLE RED-B Manchester 1000mm (L) x 250mm (W) x 4.5mm (T),,"Construction : Multi-Level Loop Pattern
 
 
 
 
 Face yarn : 100% PP
 
 
 
 
 Pile height : 4.5mm
 
 
 
 
 Tufted Pile GSM: 600GSM
 
 
 
 
 Backing : PVC
 
 
 
 
 Size : 100 cm x 25 cm",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,4.5,PP,SQFT,,250,,,,,102
PLANK CARPET,Heritage,MT-1670 Light Grey Base,Manchester,FLOORING,Light Grey,IN,https://s3-dms-prod.flipspaces.app/fc33f3bc-1f0f-42c9-b7d6-cda0eb76341f,1000mm (L) x 250mm (W) x 4.5mm (T),57023110,208564d2-f78a-498a-94bc-2d48a1d29c04,https://s3-dms-prod.flipspaces.app/cd5aaf16-5532-4a48-8175-0b3ae37ab873,TRUE,P1,CARPET,Rectangle Shaped Tile,product,1000,mm,P-FLR-TEX-CAR-362791,FLOORING TEXTILE FLOORING CARPET PP Heritage PLANK CARPET MT-1670 Light Grey Base Manchester 1000mm (L) x 250mm (W) x 4.5mm (T),,"Construction : Multi-Level Loop Pattern
 
 
 
 
 Face yarn : 100% PP
 
 
 
 
 Pile height : 4.5mm
 
 
 
 
 Tufted Pile GSM: 600GSM
 
 
 
 
 Backing : PVC
 
 
 
 
 Size : 100 cm x 25 cm",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,4.5,PP,SQFT,,250,,,,,102
PLANK CARPET,Heritage,MT-1682 DARK GREY RED-C,Manchester,FLOORING,DARK GREY/RED,IN,https://s3-dms-prod.flipspaces.app/c0605a01-0860-4f69-9521-7847b087dc7e,1000mm (L) x 250mm (W) x 4.5mm (T),57023110,5c0fc0c2-58d3-49b7-a2ee-acfbf590df45,,TRUE,P1,CARPET,Rectangle Shaped Tile,product,1000,mm,P-FLR-TEX-CAR-236071,FLOORING TEXTILE FLOORING CARPET PP Heritage PLANK CARPET MT-1682 DARK GREY RED-C Manchester 1000mm (L) x 250mm (W) x 4.5mm (T),,"Construction : Multi-Level Loop Pattern
 
 
 
 
 Face yarn : 100% PP
 
 
 
 
 Pile height : 4.5mm
 
 
 
 
 Tufted Pile GSM: 600GSM
 
 
 
 
 Backing : PVC
 
 
 
 
 Size : 100 cm x 25 cm",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,4.5,PP,SQFT,,250,,,,,102
PLANK CARPET,Heritage,MT-1678 LIGHT GREY RED-C,Manchester,FLOORING,LIGHT GREY/RED,IN,https://s3-dms-prod.flipspaces.app/06f09e26-f669-4506-be05-03ed9716fd8c,1000mm (L) x 250mm (W) x 4.5mm (T),57023110,caa3e220-46f5-439d-90c2-d8170f331f17,https://s3-dms-prod.flipspaces.app/c84a8fa6-e9e6-4e7a-8229-fbcc75d7f1db,TRUE,P1,CARPET,Rectangle Shaped Tile,product,1000,mm,P-FLR-TEX-CAR-113912,FLOORING TEXTILE FLOORING CARPET PP Heritage PLANK CARPET MT-1678 LIGHT GREY RED-C Manchester 1000mm (L) x 250mm (W) x 4.5mm (T),,"Construction : Multi-Level Loop Pattern
 
 
 
 
 Face yarn : 100% PP
 
 
 
 
 Pile height : 4.5mm
 
 
 
 
 Tufted Pile GSM: 600GSM
 
 
 
 
 Backing : PVC
 
 
 
 
 Size : 100 cm x 25 cm",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,4.5,PP,SQFT,,250,,,,,102
PLANK CARPET,Heritage,MT-1684 DARK GREY GREEN-C,Manchester,FLOORING,DARK GREY/GREEN,IN,https://s3-dms-prod.flipspaces.app/8b93e351-d188-4697-beff-7928b838d611,1000mm (L) x 250mm (W) x 4.5mm (T),57023110,2a643776-d751-4614-9e27-a17c5e737852,https://s3-dms-prod.flipspaces.app/f5cf87ba-f4c0-42bd-9232-39ea338cd7f0,TRUE,P1,CARPET,Rectangle Shaped Tile,product,1000,mm,P-FLR-TEX-CAR-973644,FLOORING TEXTILE FLOORING CARPET PP Heritage PLANK CARPET MT-1684 DARK GREY GREEN-C Manchester 1000mm (L) x 250mm (W) x 4.5mm (T),,"Construction : Multi-Level Loop Pattern
 
 
 
 
 Face yarn : 100% PP
 
 
 
 
 Pile height : 4.5mm
 
 
 
 
 Tufted Pile GSM: 600GSM
 
 
 
 
 Backing : PVC
 
 
 
 
 Size : 100 cm x 25 cm",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,4.5,PP,SQFT,,250,,,,,102
